,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/target_shift,logdir
19,2.0,2.0,39.450000000000735,0.006972515064703533,1.25,-0.049999999999998934,0.5397169072315386,1.1668141348792365,1759199985,,False,1,aacea_00019,2025-09-30_03-39-45,20.2861590385437,20.2861590385437,3978813,cnl-brain9,155.198.99.250,20.2861590385437,1,-1.7,aacea_00019
20,2.0,2.0,39.39000000000073,0.0007937414268188725,1.25,-0.049999999999998934,0.5305518263995563,1.191620837832309,1759199988,,False,1,aacea_00020,2025-09-30_03-39-48,23.9559805393219,23.9559805393219,3978814,cnl-brain9,155.198.99.250,23.9559805393219,1,-1.6,aacea_00020
21,2.0,2.0,39.420000000000734,0.007340131994852062,1.25,-0.049999999999998934,0.5219615471529444,1.149717383006332,1759199987,,False,1,aacea_00021,2025-09-30_03-39-47,22.173012495040894,22.173012495040894,3978815,cnl-brain9,155.198.99.250,22.173012495040894,1,-1.5,aacea_00021
22,2.0,2.0,39.420000000000734,0.004792656219433145,1.25,-0.049999999999998934,0.5036183504952381,1.1544798101642564,1759199989,,False,1,aacea_00022,2025-09-30_03-39-49,24.74011468887329,24.74011468887329,3978816,cnl-brain9,155.198.99.250,24.74011468887329,1,-1.4,aacea_00022
23,2.0,2.0,39.39000000000073,0.0022061939720039447,1.25,-0.049999999999998934,0.4865315282243232,1.1614804502577185,1759199987,,False,1,aacea_00023,2025-09-30_03-39-47,23.090656518936157,23.090656518936157,3978817,cnl-brain9,155.198.99.250,23.090656518936157,1,-1.2999999999999998,aacea_00023
24,2.0,2.0,39.39000000000073,0.003808864157083036,1.25,-0.049999999999998934,0.46989241205924026,1.1486578415975737,1759199988,,False,1,aacea_00024,2025-09-30_03-39-48,24.011976957321167,24.011976957321167,3978818,cnl-brain9,155.198.99.250,24.011976957321167,1,-1.1999999999999997,aacea_00024
25,2.0,2.0,39.450000000000735,0.0060318188105470405,1.25,-1.1499999999999995,0.48691553889916683,0.7821777457376575,1759199984,,False,1,aacea_00025,2025-09-30_03-39-44,20.15490174293518,20.15490174293518,3978819,cnl-brain9,155.198.99.250,20.15490174293518,1,-1.1,aacea_00025
26,2.0,2.0,39.450000000000735,0.0027918943258806728,1.25,-1.0499999999999994,0.49454793558182075,0.766203782586321,1759199989,,False,1,aacea_00026,2025-09-30_03-39-49,24.936020374298096,24.936020374298096,3978820,cnl-brain9,155.198.99.250,24.936020374298096,1,-1.0,aacea_00026
27,2.0,2.0,39.420000000000734,0.002759719559991325,1.25,-0.9499999999999993,0.5089840024269892,0.8862780381285658,1759199988,,False,1,aacea_00027,2025-09-30_03-39-48,23.385393142700195,23.385393142700195,3978822,cnl-brain9,155.198.99.250,23.385393142700195,1,-0.8999999999999999,aacea_00027
28,2.0,2.0,39.420000000000734,0.0071862746842525915,1.25,-0.8499999999999992,0.5302435881369751,1.062002236295227,1759199987,,False,1,aacea_00028,2025-09-30_03-39-47,22.62625217437744,22.62625217437744,3978821,cnl-brain9,155.198.99.250,22.62625217437744,1,-0.7999999999999998,aacea_00028
29,2.0,2.0,39.480000000000736,0.006727806396320535,1.25,-0.7499999999999991,1.1656310521522575,0.9796132085616984,1759199985,,False,1,aacea_00029,2025-09-30_03-39-45,20.756364583969116,20.756364583969116,3978823,cnl-brain9,155.198.99.250,20.756364583969116,1,-0.6999999999999997,aacea_00029
30,2.0,2.0,39.39000000000073,0.0025064464704720457,1.25,-0.5499999999999994,1.0440340271179864,0.8733678814950082,1759199989,,False,1,aacea_00030,2025-09-30_03-39-49,24.351315021514893,24.351315021514893,3978824,cnl-brain9,155.198.99.250,24.351315021514893,1,-0.6000000000000001,aacea_00030
31,2.0,2.0,39.39000000000073,0.004213869995922881,1.5,-0.4499999999999993,0.9412364295812492,0.805986658958047,1759199988,,False,1,aacea_00031,2025-09-30_03-39-48,23.685906887054443,23.685906887054443,3978825,cnl-brain9,155.198.99.250,23.685906887054443,1,-0.5,aacea_00031
32,2.0,2.0,39.420000000000734,0.0015356345041541708,1.5,-0.3499999999999992,0.8229373112104903,0.9071126961716572,1759199987,,False,1,aacea_00032,2025-09-30_03-39-47,22.52612280845642,22.52612280845642,3978826,cnl-brain9,155.198.99.250,22.52612280845642,1,-0.3999999999999999,aacea_00032
