,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
314,2.0,1.0,76.86000000000215,0.022822682527912974,1.25,0.05000000000000071,0.7454129113699994,1.3057252183894288,1748701210,,False,1,1fe50_00314,2025-05-31_15-20-10,24.81116533279419,24.81116533279419,1555707,cnl-brain9,155.198.99.250,24.81116533279419,1,0.18,0.4,1.0,1fe50_00314
315,0.0,0.0,,,0.75,,0.0,,1748701209,,False,1,1fe50_00315,2025-05-31_15-20-09,23.241063833236694,23.241063833236694,1555646,cnl-brain9,155.198.99.250,23.241063833236694,1,0.18,0.2,1.1,1fe50_00315
316,1.0,1.0,46.65000000000101,0.02196043818913118,1.0,0.05000000000000071,0.7202216456053487,1.2199151688619108,1748701207,,False,1,1fe50_00316,2025-05-31_15-20-07,21.492003917694092,21.492003917694092,1555667,cnl-brain9,155.198.99.250,21.492003917694092,1,0.18,0.25,1.1,1fe50_00316
317,1.0,1.0,78.1200000000022,0.009077130821679269,1.25,0.05000000000000071,0.7445595943727907,1.5255133859133017,1748701208,,False,1,1fe50_00317,2025-05-31_15-20-08,22.265425205230713,22.265425205230713,1555598,cnl-brain9,155.198.99.250,22.265425205230713,1,0.18,0.30000000000000004,1.1,1fe50_00317
318,1.0,1.0,45.48000000000096,-0.028118380089266815,1.0,-0.049999999999998934,0.6083975857897448,1.396715132323406,1748701210,,False,1,1fe50_00318,2025-05-31_15-20-10,24.52846932411194,24.52846932411194,1555638,cnl-brain9,155.198.99.250,24.52846932411194,1,0.18,0.35000000000000003,1.1,1fe50_00318
319,1.0,1.0,48.180000000001066,0.012288750200511345,1.25,-0.049999999999998934,0.6295402050014496,1.3715088337145975,1748701206,,False,1,1fe50_00319,2025-05-31_15-20-06,19.574326276779175,19.574326276779175,1555621,cnl-brain9,155.198.99.250,19.574326276779175,1,0.18,0.4,1.1,1fe50_00319
320,0.0,0.0,,,0.75,,0.0,,1748701211,,False,1,1fe50_00320,2025-05-31_15-20-11,25.129036903381348,25.129036903381348,1555649,cnl-brain9,155.198.99.250,25.129036903381348,1,0.18,0.2,1.2,1fe50_00320
321,1.0,1.0,76.98000000000215,0.020674317231879957,1.0,0.05000000000000071,1.0447908569609319,1.028208814217518,1748701208,,False,1,1fe50_00321,2025-05-31_15-20-08,21.718875408172607,21.718875408172607,1555651,cnl-brain9,155.198.99.250,21.718875408172607,1,0.18,0.25,1.2,1fe50_00321
322,1.0,1.0,82.53000000000236,0.03019000098221447,1.0,0.05000000000000071,0.7824114565909035,1.0820963171626454,1748701210,,False,1,1fe50_00322,2025-05-31_15-20-10,23.72198462486267,23.72198462486267,1555710,cnl-brain9,155.198.99.250,23.72198462486267,1,0.18,0.30000000000000004,1.2,1fe50_00322
323,1.0,1.0,76.20000000000212,0.004820066876128237,1.25,-0.049999999999998934,0.7586024765418391,1.0577360940653004,1748701210,,False,1,1fe50_00323,2025-05-31_15-20-10,23.808414936065674,23.808414936065674,1555693,cnl-brain9,155.198.99.250,23.808414936065674,1,0.18,0.35000000000000003,1.2,1fe50_00323
324,1.0,1.0,101.13000000000306,0.04197904656009577,1.0,0.05000000000000071,0.9588272334074723,0.9886064330993325,1748701207,,False,1,1fe50_00324,2025-05-31_15-20-07,20.527616024017334,20.527616024017334,1555627,cnl-brain9,155.198.99.250,20.527616024017334,1,0.18,0.4,1.2,1fe50_00324
325,1.0,1.0,47.940000000001056,0.004626351459157796,1.25,-0.049999999999998934,0.9831026448382789,1.004207466951611,1748701214,,False,1,1fe50_00325,2025-05-31_15-20-14,26.92976212501526,26.92976212501526,1555580,cnl-brain9,155.198.99.250,26.92976212501526,1,0.21,0.2,0.8,1fe50_00325
326,2.0,1.0,43.62000000000089,0.057094495827866965,1.0,0.05000000000000071,1.0349642248054804,1.0066791992734543,1748701210,,False,1,1fe50_00326,2025-05-31_15-20-10,22.87802004814148,22.87802004814148,1555686,cnl-brain9,155.198.99.250,22.87802004814148,1,0.21,0.25,0.8,1fe50_00326
327,2.0,1.0,49.41000000000111,0.046046423193158326,1.0,-0.049999999999998934,0.8481487017704152,1.0577376848935973,1748701213,,False,1,1fe50_00327,2025-05-31_15-20-13,25.724832773208618,25.724832773208618,1555661,cnl-brain9,155.198.99.250,25.724832773208618,1,0.21,0.30000000000000004,0.8,1fe50_00327
